9.5996e+00    9.8822e+00    1.9350e+00
9.8822e+00    1.0173e+01    1.9579e+00
1.0173e+01    1.0473e+01    1.9805e+00
1.0473e+01    1.0781e+01    2.0027e+00
1.0781e+01    1.1098e+01    2.0246e+00
1.1098e+01    1.1425e+01    2.0461e+00
1.1425e+01    1.1762e+01    2.0672e+00
1.1762e+01    1.2108e+01    2.0878e+00
1.2108e+01    1.2464e+01    2.1077e+00
1.2464e+01    1.2831e+01    2.1271e+00
1.2831e+01    1.3209e+01    2.1460e+00
1.3209e+01    1.3598e+01    2.1641e+00
1.3598e+01    1.3998e+01    2.1817e+00
1.3998e+01    1.4411e+01    2.1987e+00
1.4411e+01    1.4835e+01    2.2151e+00
1.4835e+01    1.5272e+01    2.2307e+00
1.5272e+01    1.5721e+01    2.2456e+00
1.5721e+01    1.6184e+01    2.2598e+00
1.6184e+01    1.6661e+01    2.2731e+00
1.6661e+01    1.7151e+01    2.2857e+00
1.7151e+01    1.7656e+01    2.2974e+00
1.7656e+01    1.8176e+01    2.3082e+00
1.8176e+01    1.8711e+01    2.3181e+00
1.8711e+01    1.9262e+01    2.3272e+00
1.9262e+01    1.9829e+01    2.3353e+00
1.9829e+01    2.0413e+01    2.3425e+00
2.0413e+01    2.1014e+01    2.3485e+00
2.1014e+01    2.1633e+01    2.3536e+00
2.1633e+01    2.2270e+01    2.3576e+00
2.2270e+01    2.2925e+01    2.3604e+00
2.2925e+01    2.3600e+01    2.3622e+00
2.3600e+01    2.4295e+01    2.3629e+00
2.4295e+01    2.5010e+01    2.3625e+00
2.5010e+01    2.5747e+01    2.3610e+00
2.5747e+01    2.6505e+01    2.3584e+00
2.6505e+01    2.7285e+01    2.3547e+00
2.7285e+01    2.8088e+01    2.3498e+00
2.8088e+01    2.8915e+01    2.3438e+00
2.8915e+01    2.9767e+01    2.3365e+00
2.9767e+01    3.0643e+01    2.3282e+00
3.0643e+01    3.1545e+01    2.3185e+00
3.1545e+01    3.2474e+01    2.3076e+00
3.2474e+01    3.3430e+01    2.2956e+00
3.3430e+01    3.4415e+01    2.2824e+00
3.4415e+01    3.5428e+01    2.2680e+00
3.5428e+01    3.6471e+01    2.2524e+00
3.6471e+01    3.7545e+01    2.2356e+00
3.7545e+01    3.8650e+01    2.2177e+00
3.8650e+01    3.9788e+01    2.1986e+00
3.9788e+01    4.0959e+01    2.1783e+00
4.0959e+01    4.2165e+01    2.1569e+00
4.2165e+01    4.3407e+01    2.1344e+00
4.3407e+01    4.4685e+01    2.1109e+00
4.4685e+01    4.6000e+01    2.0863e+00
4.6000e+01    4.7355e+01    2.0606e+00
4.7355e+01    4.8749e+01    2.0340e+00
4.8749e+01    5.0184e+01    2.0063e+00
5.0184e+01    5.1662e+01    1.9778e+00
5.1662e+01    5.3183e+01    1.9483e+00
5.3183e+01    5.4749e+01    1.9178e+00
5.4749e+01    5.6361e+01    1.8866e+00
5.6361e+01    5.8020e+01    1.8545e+00
5.8020e+01    5.9728e+01    1.8217e+00
5.9728e+01    6.1487e+01    1.7881e+00
6.1487e+01    6.3297e+01    1.7539e+00
6.3297e+01    6.5161e+01    1.7190e+00
6.5161e+01    6.7079e+01    1.6836e+00
6.7079e+01    6.9054e+01    1.6475e+00
6.9054e+01    7.1087e+01    1.6110e+00
7.1087e+01    7.3180e+01    1.5740e+00
7.3180e+01    7.5335e+01    1.5367e+00
7.5335e+01    7.7553e+01    1.4990e+00
7.7553e+01    7.9836e+01    1.4610e+00
7.9836e+01    8.2187e+01    1.4228e+00
8.2187e+01    8.4607e+01    1.3843e+00
8.4607e+01    8.7098e+01    1.3458e+00
8.7098e+01    8.9662e+01    1.3072e+00
8.9662e+01    9.2302e+01    1.2685e+00
9.2302e+01    9.5020e+01    1.2298e+00
9.5020e+01    9.7817e+01    1.1913e+00
9.7817e+01    1.0070e+02    1.1529e+00
1.0070e+02    1.0366e+02    1.1146e+00
1.0366e+02    1.0671e+02    1.0766e+00
1.0671e+02    1.0986e+02    1.0389e+00
1.0986e+02    1.1309e+02    1.0015e+00
1.1309e+02    1.1642e+02    9.6448e-01
1.1642e+02    1.1985e+02    9.2789e-01
1.1985e+02    1.2338e+02    8.9175e-01
1.2338e+02    1.2701e+02    8.5614e-01
1.2701e+02    1.3075e+02    8.2108e-01
1.3075e+02    1.3460e+02    7.8660e-01
1.3460e+02    1.3856e+02    7.5275e-01
